OrderLineID,OrderID,CustomerID,SalespersonPersonID,OrderDate,ProductItemID,Quantity,UnitPrice
202112,64150,508,3,1/4/2020,4,6,32
202113,64151,37,2,1/4/2020,207,120,3
202114,64151,37,2,1/4/2020,3,70,19
202115,64151,37,2,1/4/2020,38,1,13
202116,64151,37,2,1/4/2020,152,2,16
202117,64152,580,8,1/4/2020,172,40,48
202118,64152,580,8,1/4/2020,52,8,13
202119,64152,580,8,1/4/2020,134,10,32
202120,64153,430,15,1/4/2020,217,80,25
202121,64153,430,15,1/4/2020,152,9,16
202122,64153,430,15,1/4/2020,191,108,4
202123,64153,430,15,1/4/2020,162,50,22
202124,64153,430,15,1/4/2020,31,10,13
202125,64154,41,14,1/4/2020,22,2,13
202126,64154,41,14,1/4/2020,41,3,13
202127,64154,41,14,1/4/2020,182,250,1
202128,64154,41,14,1/4/2020,172,60,48
202129,64154,41,14,1/4/2020,150,4,16
202130,64155,402,13,1/4/2020,179,50,1
202131,64155,402,13,1/4/2020,87,120,18
202132,64156,569,14,1/4/2020,209,50,2
202133,64156,569,14,1/4/2020,50,8,13
202134,64156,569,14,1/4/2020,41,8,13
202135,64156,569,14,1/4/2020,195,216,4
202136,64156,569,14,1/4/2020,104,10,35
202137,64157,950,3,1/4/2020,82,84,18
202138,64157,950,3,1/4/2020,192,36,4
202139,64157,950,3,1/4/2020,132,2,32
202140,64157,950,3,1/4/2020,2,1,25
202141,64158,828,16,1/4/2020,103,10,35
202142,64158,828,16,1/4/2020,21,7,13
202143,64165,506,20,1/5/2020,111,1,30
202144,64165,506,20,1/5/2020,80,36,18
202145,64165,506,20,1/5/2020,213,7,87
202146,64166,539,3,1/5/2020,217,20,25
202147,64166,539,3,1/5/2020,35,5,13
202148,64166,539,3,1/5/2020,73,2,285
202149,64166,539,3,1/5/2020,85,96,18
202150,64166,539,3,1/5/2020,177,50,1
202151,64167,565,14,1/5/2020,45,3,13
202152,64167,565,14,1/5/2020,129,6,32
202153,64167,565,14,1/5/2020,170,60,102
202154,64167,565,14,1/5/2020,121,9,32
202155,64168,1000,14,1/5/2020,91,96,18
202156,64168,1000,14,1/5/2020,76,24,18
202157,64168,1000,14,1/5/2020,188,250,1
202158,64168,1000,14,1/5/2020,103,8,35
202159,64169,94,8,1/5/2020,103,5,35
202160,64169,94,8,1/5/2020,187,225,1
202161,64169,94,8,1/5/2020,222,192,9
202162,64170,159,14,1/5/2020,175,1,240
202163,64170,159,14,1/5/2020,6,2,32
202164,64170,159,14,1/5/2020,7,6,32
202165,64170,159,14,1/5/2020,136,2,32
202166,64171,888,20,1/5/2020,143,84,18
202167,64171,888,20,1/5/2020,215,5,1899
202168,64171,888,20,1/5/2020,39,6,13
202169,64172,803,15,1/5/2020,161,70,108
202170,64172,803,15,1/5/2020,135,2,32
202171,64172,803,15,1/5/2020,2,1,25
202172,64172,803,15,1/5/2020,164,20,112
202173,64172,803,15,1/5/2020,174,3,240
202174,64173,48,16,1/5/2020,211,40,4
202175,64173,48,16,1/5/2020,173,40,105
202176,64174,15,13,1/5/2020,32,10,13
202177,64174,15,13,1/5/2020,22,6,13
202178,64174,15,13,1/5/2020,175,6,240
202179,64174,15,13,1/5/2020,18,8,13
202180,64175,578,3,1/5/2020,130,6,32
202181,64175,578,3,1/5/2020,50,7,13
202182,64175,578,3,1/5/2020,93,72,18
202183,64175,578,3,1/5/2020,199,240,4
202184,64175,578,3,1/5/2020,161,80,108
202185,64176,555,20,1/5/2020,81,24,18
202186,64176,555,20,1/5/2020,21,9,13
202187,64176,555,20,1/5/2020,106,7,35
202188,64177,1006,8,1/5/2020,97,84,18
202189,64177,1006,8,1/5/2020,223,216,9
202190,64178,553,13,1/5/2020,17,9,13
202191,64178,553,13,1/5/2020,75,3,345
202192,64178,553,13,1/5/2020,79,84,18
202193,64178,553,13,1/5/2020,152,10,16
202194,64250,913,6,1/5/2020,95,36,18
202195,64179,913,6,1/5/2020,49,7,13
202196,64179,913,6,1/5/2020,96,48,18
202197,64179,913,6,1/5/2020,104,3,35
202198,64179,913,6,1/5/2020,13,4,32
202199,64180,157,20,1/5/2020,199,48,4
202200,64180,157,20,1/5/2020,102,9,35
202201,64180,157,20,1/5/2020,85,108,18
202202,64180,157,20,1/5/2020,57,2,13
202203,64180,157,20,1/5/2020,1,6,25
202204,64181,448,7,1/5/2020,178,125,3
202205,64181,448,7,1/5/2020,179,125,1
202206,64181,448,7,1/5/2020,76,72,18
202207,64181,448,7,1/5/2020,136,7,32
202208,64182,980,3,1/5/2020,209,15,2
202209,64182,980,3,1/5/2020,157,70,30
202210,64182,980,3,1/5/2020,141,48,5
202211,64183,26,7,1/5/2020,73,7,285
202212,64183,26,7,1/5/2020,216,30,13
202213,64183,26,7,1/5/2020,145,24,18
202214,64183,26,7,1/5/2020,151,7,16
202215,64184,880,7,1/5/2020,49,4,13
202216,64184,880,7,1/5/2020,183,25,3
202217,64184,880,7,1/5/2020,89,72,18
202218,64184,880,7,1/5/2020,181,225,1
202219,64185,864,2,1/5/2020,122,1,32
202220,64185,864,2,1/5/2020,207,36,3
202221,64185,864,2,1/5/2020,159,60,18
202222,64185,864,2,1/5/2020,113,6,30
202223,64186,820,7,1/5/2020,161,90,108
202224,64186,820,7,1/5/2020,34,4,13
202225,64251,820,7,1/5/2020,193,168,4
202226,64187,849,2,1/5/2020,150,3,16
202227,64187,849,2,1/5/2020,201,72,4
202228,64187,849,2,1/5/2020,220,24,9
202229,64187,849,2,1/5/2020,43,2,13
202230,64188,491,3,1/5/2020,127,6,32
202231,64188,491,3,1/5/2020,222,120,9
202232,64188,491,3,1/5/2020,113,7,30
202233,64189,161,14,1/5/2020,101,120,18
202234,64189,161,14,1/5/2020,21,1,13
202235,64189,161,14,1/5/2020,167,10,99
202236,64189,161,14,1/5/2020,32,4,13
202237,64190,143,14,1/5/2020,115,2,34
202238,64190,143,14,1/5/2020,84,24,18
202239,64190,143,14,1/5/2020,94,12,18
202240,64190,143,14,1/5/2020,95,12,18
202241,64190,143,14,1/5/2020,99,24,18
202242,64191,960,15,1/5/2020,220,24,9
202243,64191,960,15,1/5/2020,182,250,1
202244,64191,960,15,1/5/2020,110,9,25
202245,64191,960,15,1/5/2020,7,3,32
202246,64192,863,16,1/5/2020,192,252,4
202247,64192,863,16,1/5/2020,47,4,13
202248,64192,863,16,1/5/2020,57,7,13
202249,64193,73,15,1/5/2020,47,5,13
202250,64193,73,15,1/5/2020,16,6,13
202251,64194,578,15,1/5/2020,59,10,25
202252,64194,578,15,1/5/2020,147,24,18
202253,64194,578,15,1/5/2020,29,4,13
202254,64194,578,15,1/5/2020,68,8,230
202255,64252,578,15,1/5/2020,98,72,18
202256,64195,872,2,1/5/2020,27,2,13
202257,64195,872,2,1/5/2020,171,90,32
202258,64195,872,2,1/5/2020,67,8,230
202259,64196,1017,3,1/5/2020,31,10,13
202260,64196,1017,3,1/5/2020,13,2,32
202261,64196,1017,3,1/5/2020,161,20,108
202262,64197,552,6,1/5/2020,61,2,25
202263,64197,552,6,1/5/2020,213,4,87
202264,64197,552,6,1/5/2020,203,70,32
202265,64197,552,6,1/5/2020,171,20,32
202266,64197,552,6,1/5/2020,74,6,285
202267,64198,10,20,1/5/2020,60,5,25
202268,64198,10,20,1/5/2020,180,100,1
202269,64199,19,13,1/5/2020,147,36,18
202270,64199,19,13,1/5/2020,61,2,25
202271,64199,19,13,1/5/2020,200,192,4
202272,64199,19,13,1/5/2020,75,2,345
202273,64200,139,14,1/5/2020,180,200,1
202274,64200,139,14,1/5/2020,167,40,99
202275,64200,139,14,1/5/2020,38,9,13
202276,64200,139,14,1/5/2020,181,200,1
202277,64200,139,14,1/5/2020,161,30,108
202278,64201,414,15,1/5/2020,214,3,90
202279,64201,414,15,1/5/2020,219,80,50
202280,64201,414,15,1/5/2020,144,48,18
202281,64201,414,15,1/5/2020,33,6,13
202282,64202,137,16,1/5/2020,38,3,13
202283,64253,137,16,1/5/2020,193,216,4
202284,64203,994,2,1/5/2020,115,3,34
202285,64203,994,2,1/5/2020,208,72,3
202286,64204,846,3,1/5/2020,160,50,33
202287,64204,846,3,1/5/2020,203,30,32
202288,64205,997,2,1/5/2020,81,24,18
202289,64205,997,2,1/5/2020,120,3,32
202290,64205,997,2,1/5/2020,13,10,32
202291,64206,56,8,1/5/2020,41,9,13
202292,64206,56,8,1/5/2020,112,2,30
202293,64206,56,8,1/5/2020,219,40,50
202294,64207,5,6,1/5/2020,147,108,18
202295,64207,5,6,1/5/2020,126,10,32
202296,64208,145,7,1/5/2020,32,7,13
202297,64208,145,7,1/5/2020,92,60,18
202298,64208,145,7,1/5/2020,148,48,18
202299,64208,145,7,1/5/2020,200,216,4
202300,64209,870,7,1/5/2020,24,6,13
202301,64209,870,7,1/5/2020,162,60,22
202302,64210,450,2,1/5/2020,35,6,13
202303,64210,450,2,1/5/2020,108,5,25
202304,64211,412,16,1/5/2020,169,10,45
202305,64211,412,16,1/5/2020,65,6,30
202306,64212,989,3,1/5/2020,30,9,13
202307,64212,989,3,1/5/2020,150,5,16
202308,64254,989,3,1/5/2020,95,108,18
202309,64212,989,3,1/5/2020,79,72,18
202310,64213,10,6,1/5/2020,65,6,30
202311,64213,10,6,1/5/2020,51,5,13
202312,64213,10,6,1/5/2020,141,108,5
202313,64214,546,15,1/5/2020,32,2,13
202314,64214,546,15,1/5/2020,149,36,18
202315,64214,546,15,1/5/2020,53,4,13
202316,64214,546,15,1/5/2020,92,36,18
202317,64215,548,8,1/5/2020,215,8,1899
202318,64215,548,8,1/5/2020,222,168,9
202319,64216,564,13,1/5/2020,37,5,13
202320,64255,564,13,1/5/2020,204,80,32
202321,64216,564,13,1/5/2020,190,40,4
202322,64216,564,13,1/5/2020,165,50,26
202323,64217,153,8,1/5/2020,216,70,13
202324,64217,153,8,1/5/2020,155,10,24
202325,64217,153,8,1/5/2020,204,10,32
202326,64218,957,6,1/5/2020,79,108,18
202327,64218,957,6,1/5/2020,168,100,29
202328,64218,957,6,1/5/2020,97,36,18
202329,64218,957,6,1/5/2020,183,225,3
202330,64219,569,7,1/5/2020,136,1,32
202331,64219,569,7,1/5/2020,137,6,32
202332,64220,111,13,1/5/2020,144,96,18
202333,64220,111,13,1/5/2020,155,40,24
202334,64220,111,13,1/5/2020,17,1,13
202335,64221,1007,16,1/5/2020,62,10,25
202336,64221,1007,16,1/5/2020,3,20,19
202337,64256,1007,16,1/5/2020,225,216,9
202338,64221,1007,16,1/5/2020,163,40,37
202339,64222,900,6,1/5/2020,162,70,22
202340,64222,900,6,1/5/2020,87,60,18
202341,64222,900,6,1/5/2020,182,25,1
202342,64222,900,6,1/5/2020,114,7,30
202343,64222,900,6,1/5/2020,98,48,18
202344,64223,853,8,1/5/2020,115,10,34
202345,64223,853,8,1/5/2020,178,150,3
202346,64223,853,8,1/5/2020,111,6,30
202347,64223,853,8,1/5/2020,114,10,30
202348,64224,967,3,1/5/2020,176,3,240
202349,64224,967,3,1/5/2020,220,240,9
202350,64224,967,3,1/5/2020,130,9,32
202351,64257,967,3,1/5/2020,98,24,18
202352,64224,967,3,1/5/2020,23,5,13
202353,64225,924,7,1/5/2020,195,48,4
202354,64225,924,7,1/5/2020,61,6,25
202355,64225,924,7,1/5/2020,2,7,25
202356,64225,924,7,1/5/2020,154,50,20
202357,64225,924,7,1/5/2020,205,30,32
202358,64226,559,2,1/5/2020,218,40,38
202359,64226,559,2,1/5/2020,191,180,4
202360,64226,559,2,1/5/2020,60,8,25
202361,64226,559,2,1/5/2020,61,2,25
202362,64226,559,2,1/5/2020,164,70,112
202363,64227,83,16,1/5/2020,72,8,230
202364,64227,83,16,1/5/2020,16,8,13
202365,64228,27,13,1/5/2020,119,8,32
202366,64228,27,13,1/5/2020,141,36,5
202367,64228,27,13,1/5/2020,5,7,32
202368,64229,578,8,1/5/2020,62,10,25
202369,64229,578,8,1/5/2020,73,3,285
202370,64229,578,8,1/5/2020,25,2,13
202371,64229,578,8,1/5/2020,20,6,13
202372,64230,838,8,1/5/2020,13,5,32
202373,64230,838,8,1/5/2020,114,10,30
202374,64230,838,8,1/5/2020,11,1,32
202375,64231,155,3,1/5/2020,18,8,13
202376,64231,155,3,1/5/2020,9,2,32
202377,64232,834,2,1/5/2020,21,3,13
202378,64232,834,2,1/5/2020,156,60,15
202379,64233,434,13,1/5/2020,62,6,25
202380,64233,434,13,1/5/2020,36,7,13
202381,64233,434,13,1/5/2020,121,10,32
202382,64233,434,13,1/5/2020,218,50,38
202383,64234,980,13,1/5/2020,40,4,13
202384,64234,980,13,1/5/2020,112,5,30
202385,64234,980,13,1/5/2020,157,90,30
202386,64234,980,13,1/5/2020,23,5,13
202387,64234,980,13,1/5/2020,159,50,18
202388,64235,561,16,1/5/2020,29,8,13
202389,64235,561,16,1/5/2020,75,9,345
202390,64236,141,14,1/5/2020,48,5,13
202391,64258,141,14,1/5/2020,184,100,4
202392,64237,1015,8,1/5/2020,53,7,13
202393,64237,1015,8,1/5/2020,104,8,35
202394,64238,507,15,1/5/2020,48,4,13
202395,64259,507,15,1/5/2020,80,84,18
202396,64238,507,15,1/5/2020,146,84,18
202397,64238,507,15,1/5/2020,132,7,32
202398,64238,507,15,1/5/2020,23,5,13
202399,64239,596,16,1/5/2020,120,6,32
202400,64239,596,16,1/5/2020,2,2,25
202401,64239,596,16,1/5/2020,105,4,35
202402,64239,596,16,1/5/2020,7,7,32
202403,64240,999,6,1/5/2020,198,168,4
202404,64240,999,6,1/5/2020,201,48,4
202405,64240,999,6,1/5/2020,163,30,37
202406,64240,999,6,1/5/2020,82,60,18
202407,64241,180,15,1/5/2020,147,84,18
202408,64241,180,15,1/5/2020,49,5,13
202409,64241,180,15,1/5/2020,181,125,1
202410,64242,560,16,1/5/2020,104,4,35
202411,64242,560,16,1/5/2020,192,144,4
202412,64243,829,6,1/5/2020,55,3,13
202413,64243,829,6,1/5/2020,136,6,32
202414,64243,829,6,1/5/2020,166,60,42
202415,64244,433,6,1/5/2020,176,4,240
202416,64260,433,6,1/5/2020,184,50,4
202417,64244,433,6,1/5/2020,187,175,1
202418,64245,467,3,1/5/2020,132,6,32
202419,64245,467,3,1/5/2020,148,96,18
202420,64246,521,14,1/5/2020,223,192,9
202421,64246,521,14,1/5/2020,21,7,13
202422,64246,521,14,1/5/2020,54,2,13
202423,64261,521,14,1/5/2020,78,36,18
202424,64247,836,6,1/5/2020,139,72,5
202425,64247,836,6,1/5/2020,119,1,32
202426,64247,836,6,1/5/2020,13,8,32
202427,64247,836,6,1/5/2020,54,3,13
202428,64248,995,6,1/5/2020,48,7,13
202429,64248,995,6,1/5/2020,97,24,18
202430,64248,995,6,1/5/2020,73,3,285
202431,64262,859,7,1/6/2020,181,125,1
202432,64262,859,7,1/6/2020,142,108,18
202433,64263,951,13,1/6/2020,54,3,13
202434,64263,951,13,1/6/2020,169,70,45
202435,64372,1000,3,1/6/2020,227,120,9
202436,64264,1000,3,1/6/2020,222,120,9
202437,64264,1000,3,1/6/2020,142,60,18
202438,64264,1000,3,1/6/2020,129,3,32
202439,64265,816,16,1/6/2020,172,100,48
202440,64265,816,16,1/6/2020,203,30,32
202441,64373,816,16,1/6/2020,78,60,18
202442,64266,53,13,1/6/2020,11,1,32
202443,64266,53,13,1/6/2020,6,1,32
202444,64266,53,13,1/6/2020,3,60,19
202445,64267,153,2,1/6/2020,86,12,18
202446,64267,153,2,1/6/2020,12,3,32
202447,64268,49,8,1/6/2020,153,20,5
202448,72930,49,8,1/6/2020,80,72,18
202449,64268,49,8,1/6/2020,50,1,13
202450,64374,49,8,1/6/2020,95,72,18
202451,64269,924,13,1/6/2020,162,70,22
202452,64269,924,13,1/6/2020,128,3,32
202453,64269,924,13,1/6/2020,210,20,2
202454,64269,924,13,1/6/2020,109,5,25
202455,64270,894,8,1/6/2020,130,8,32
202456,64270,894,8,1/6/2020,7,10,32
202457,64270,894,8,1/6/2020,49,4,13
202458,64271,600,7,1/6/2020,1,5,25
202459,64271,600,7,1/6/2020,83,96,18
202460,64272,72,3,1/6/2020,167,30,99
202461,64272,72,3,1/6/2020,153,10,5
202462,64272,72,3,1/6/2020,26,2,13
202463,64375,19,20,1/6/2020,193,120,4
202464,64273,19,20,1/6/2020,93,96,18
202465,64273,19,20,1/6/2020,91,108,18
202466,64274,459,6,1/6/2020,194,72,4
202467,64274,459,6,1/6/2020,50,2,13
202468,64275,432,15,1/6/2020,170,90,102
202469,64275,432,15,1/6/2020,12,4,32
202470,64275,432,15,1/6/2020,205,30,32
202471,64276,51,3,1/6/2020,210,15,2
202472,64276,51,3,1/6/2020,111,10,30
202473,64276,51,3,1/6/2020,63,8,25
202474,64277,22,2,1/6/2020,135,8,32
202475,64277,22,2,1/6/2020,47,9,13
202476,64277,22,2,1/6/2020,65,4,30
202477,64277,22,2,1/6/2020,150,9,16
202478,64278,1056,2,1/6/2020,1,2,25
202479,64278,1056,2,1/6/2020,69,2,230
202480,64279,958,2,1/6/2020,112,3,30
202481,64279,958,2,1/6/2020,134,1,32
202482,64279,958,2,1/6/2020,28,2,13
202483,64279,958,2,1/6/2020,171,90,32
202484,64279,958,2,1/6/2020,154,70,20
202485,64280,571,15,1/6/2020,6,8,32
202486,64280,571,15,1/6/2020,123,1,32
202487,64280,571,15,1/6/2020,188,100,1
202488,64280,571,15,1/6/2020,131,1,32
202489,64280,571,15,1/6/2020,199,168,4
202490,64281,837,13,1/6/2020,85,84,18
202491,64281,837,13,1/6/2020,133,9,32
202492,64281,837,13,1/6/2020,205,10,32
202493,64281,837,13,1/6/2020,207,96,3
202494,64282,532,13,1/6/2020,55,6,13
202495,64282,532,13,1/6/2020,100,60,18
202496,64282,532,13,1/6/2020,145,48,18
202497,64282,532,13,1/6/2020,118,8,32
202498,64282,532,13,1/6/2020,38,3,13
202499,64283,840,16,1/6/2020,145,120,18
202500,64283,840,16,1/6/2020,170,10,102
202501,64283,840,16,1/6/2020,46,4,13
202502,64283,840,16,1/6/2020,94,36,18
202503,64283,840,16,1/6/2020,34,10,13
202504,64284,934,2,1/6/2020,225,168,9
202505,64284,934,2,1/6/2020,124,4,32
202506,64285,569,14,1/6/2020,186,200,2
202507,64285,569,14,1/6/2020,180,250,1
202508,64285,569,14,1/6/2020,41,2,13
202509,64285,569,14,1/6/2020,172,70,48
202510,64286,56,6,1/6/2020,40,4,13
202511,64286,56,6,1/6/2020,206,48,3
202512,64286,56,6,1/6/2020,37,8,13
202513,64287,401,6,1/6/2020,186,250,2
202514,64287,401,6,1/6/2020,159,50,18
202515,64288,471,16,1/6/2020,182,250,1
202516,64288,471,16,1/6/2020,150,6,16
202517,64288,471,16,1/6/2020,218,20,38
202518,64288,471,16,1/6/2020,111,8,30
202519,64376,403,6,1/6/2020,226,168,9
202520,64289,403,6,1/6/2020,49,3,13
202521,64290,38,8,1/6/2020,139,84,5
202522,64377,38,8,1/6/2020,227,96,9
202523,64290,38,8,1/6/2020,213,10,87
202524,64291,403,7,1/6/2020,48,8,13
202525,64291,403,7,1/6/2020,47,6,13
202526,64291,403,7,1/6/2020,102,7,35
202527,64291,403,7,1/6/2020,73,6,285
202528,64291,403,7,1/6/2020,27,7,13
202529,64292,880,16,1/6/2020,9,2,32
202530,64292,880,16,1/6/2020,83,36,18
202531,64292,880,16,1/6/2020,147,48,18
202532,64292,880,16,1/6/2020,198,120,4
202533,64378,600,2,1/6/2020,184,25,4
202534,64293,600,2,1/6/2020,157,100,30
202535,64294,936,7,1/6/2020,190,140,4
202536,64294,936,7,1/6/2020,61,6,25
202537,64294,936,7,1/6/2020,41,6,13
202538,64294,936,7,1/6/2020,139,84,5
202539,64295,64,2,1/6/2020,129,4,32
202540,64295,64,2,1/6/2020,200,48,4
202541,64379,64,2,1/6/2020,226,96,9
202542,64379,64,2,1/6/2020,227,192,9
202543,64296,962,2,1/6/2020,83,12,18
202544,64296,962,2,1/6/2020,157,50,30
202545,64297,595,15,1/6/2020,145,24,18
202546,64297,595,15,1/6/2020,195,216,4
202547,64297,595,15,1/6/2020,46,3,13
202548,64297,595,15,1/6/2020,124,8,32
202549,64298,932,6,1/6/2020,41,2,13
202550,64298,932,6,1/6/2020,76,120,18
202551,64298,932,6,1/6/2020,61,4,25
202552,64298,932,6,1/6/2020,31,1,13
202553,64299,451,8,1/6/2020,94,84,18
202554,64299,451,8,1/6/2020,28,3,13
202555,64299,451,8,1/6/2020,91,108,18
202556,64299,451,8,1/6/2020,191,144,4
202557,64299,451,8,1/6/2020,17,8,13
202558,64300,933,16,1/6/2020,135,8,32
202559,64300,933,16,1/6/2020,35,9,13
202560,64300,933,16,1/6/2020,76,60,18
202561,64300,933,16,1/6/2020,213,9,87
202562,64301,839,6,1/6/2020,1,5,25
202563,64301,839,6,1/6/2020,119,3,32
202564,64301,839,6,1/6/2020,36,9,13
202565,64301,839,6,1/6/2020,203,30,32
202566,64302,131,13,1/6/2020,11,8,32
202567,64302,131,13,1/6/2020,76,84,18
202568,64302,131,13,1/6/2020,179,100,1
202569,64380,131,13,1/6/2020,86,96,18
202570,64303,456,3,1/6/2020,123,8,32
202571,64303,456,3,1/6/2020,164,90,112
202572,64303,456,3,1/6/2020,149,12,18
202573,64303,456,3,1/6/2020,162,80,22
202574,64303,456,3,1/6/2020,74,2,285
202575,64304,96,6,1/6/2020,223,192,9
202576,64304,96,6,1/6/2020,96,60,18
202577,64304,96,6,1/6/2020,27,5,13
202578,64304,96,6,1/6/2020,144,84,18
202579,64304,96,6,1/6/2020,222,216,9
202580,64381,860,16,1/6/2020,86,72,18
202581,64305,860,16,1/6/2020,169,70,45
202582,64305,860,16,1/6/2020,216,100,13
202583,64305,860,16,1/6/2020,71,8,230
202584,64305,860,16,1/6/2020,90,12,18
202585,64306,555,16,1/6/2020,76,36,18
202586,64306,555,16,1/6/2020,90,84,18
202587,64306,555,16,1/6/2020,64,9,30
202588,64306,555,16,1/6/2020,79,48,18
202589,64307,520,3,1/6/2020,83,60,18
202590,64307,520,3,1/6/2020,51,7,13
202591,64307,520,3,1/6/2020,72,1,230
202592,64308,964,13,1/6/2020,108,10,25
202593,64308,964,13,1/6/2020,12,5,32
202594,64308,964,13,1/6/2020,37,4,13
202595,64309,190,8,1/6/2020,73,8,285
202596,64309,190,8,1/6/2020,199,72,4
202597,64309,190,8,1/6/2020,15,3,240
202598,64310,31,7,1/6/2020,34,4,13
202599,64310,31,7,1/6/2020,223,240,9
202600,64310,31,7,1/6/2020,180,25,1
202601,64310,31,7,1/6/2020,35,4,13
202602,64311,823,20,1/6/2020,179,175,1
202603,64311,823,20,1/6/2020,140,12,5
202604,64311,823,20,1/6/2020,20,7,13
202605,64311,823,20,1/6/2020,112,6,30
202606,64311,823,20,1/6/2020,55,6,13
202607,64312,812,8,1/6/2020,44,8,13
202608,64312,812,8,1/6/2020,89,48,18
202609,64313,925,13,1/6/2020,191,324,4
202610,64313,925,13,1/6/2020,156,100,15
202611,64313,925,13,1/6/2020,133,4,32
202612,64314,1023,20,1/6/2020,70,4,230
202613,64314,1023,20,1/6/2020,3,100,19
202614,64314,1023,20,1/6/2020,24,1,13
202615,64315,5,15,1/6/2020,154,10,20
202616,64315,5,15,1/6/2020,193,72,4
202617,64315,5,15,1/6/2020,222,96,9
202618,64316,980,13,1/6/2020,51,6,13
202619,64316,980,13,1/6/2020,128,6,32
202620,64316,980,13,1/6/2020,4,4,32
202621,64317,877,14,1/6/2020,197,48,4
202622,64317,877,14,1/6/2020,45,2,13
202623,64317,877,14,1/6/2020,104,10,35
202624,64317,877,14,1/6/2020,66,6,45
202625,64317,877,14,1/6/2020,96,120,18
202626,64318,1044,14,1/6/2020,5,6,32
202627,64318,1044,14,1/6/2020,62,9,25
202628,64319,1019,3,1/6/2020,56,5,13
202629,64319,1019,3,1/6/2020,185,125,2
202630,64319,1019,3,1/6/2020,84,48,18
202631,64320,190,6,1/6/2020,17,1,13
202632,64320,190,6,1/6/2020,177,125,1
202633,64382,190,6,1/6/2020,95,24,18
202634,64320,190,6,1/6/2020,181,100,1
202635,64320,190,6,1/6/2020,96,48,18
202636,64321,539,3,1/6/2020,3,80,19
202637,64321,539,3,1/6/2020,53,5,13
202638,64321,539,3,1/6/2020,206,48,3
202639,64321,539,3,1/6/2020,151,1,16
202640,64322,531,13,1/6/2020,119,7,32
202641,64322,531,13,1/6/2020,138,36,5
202642,64322,531,13,1/6/2020,33,2,13
202643,64322,531,13,1/6/2020,109,10,25
202644,64322,531,13,1/6/2020,46,2,13
202645,64323,26,7,1/6/2020,215,10,1899
202646,64323,26,7,1/6/2020,106,9,35
202647,64383,26,7,1/6/2020,77,84,18
202648,64323,26,7,1/6/2020,122,1,32
202649,64323,26,7,1/6/2020,115,8,34
202650,64324,998,15,1/6/2020,151,7,16
202651,64324,998,15,1/6/2020,185,175,2
202652,64324,998,15,1/6/2020,118,5,32
202653,64325,955,14,1/6/2020,126,7,32
202654,64325,955,14,1/6/2020,118,6,32
202655,64325,955,14,1/6/2020,89,36,18
202656,64326,478,16,1/6/2020,180,175,1
202657,64326,478,16,1/6/2020,195,48,4
202658,64326,478,16,1/6/2020,176,2,240
202659,64326,478,16,1/6/2020,124,5,32
202660,64326,478,16,1/6/2020,9,5,32
202661,64327,1003,20,1/6/2020,218,10,38
202662,64327,1003,20,1/6/2020,58,5,25
202663,64327,1003,20,1/6/2020,83,72,18
202664,64327,1003,20,1/6/2020,189,182,3
202665,64328,578,3,1/6/2020,166,70,42
202666,64328,578,3,1/6/2020,104,4,35
202667,64328,578,3,1/6/2020,99,120,18
202668,64328,578,3,1/6/2020,148,36,18
202669,64329,45,7,1/6/2020,148,24,18
202670,64329,45,7,1/6/2020,135,5,32
202671,64384,45,7,1/6/2020,98,108,18
202672,64329,45,7,1/6/2020,57,1,13
202673,64385,921,13,1/6/2020,95,48,18
202674,64330,921,13,1/6/2020,63,3,25
202675,64330,921,13,1/6/2020,11,9,32
202676,64330,921,13,1/6/2020,106,8,35
202677,64330,921,13,1/6/2020,159,30,18
202678,64331,919,6,1/6/2020,188,25,1
202679,64331,919,6,1/6/2020,125,9,32
202680,64332,856,15,1/6/2020,128,1,32
202681,64332,856,15,1/6/2020,17,3,13
202682,64332,856,15,1/6/2020,109,10,25
202683,64386,51,6,1/6/2020,86,108,18
202684,64333,51,6,1/6/2020,91,24,18
202685,64334,1011,3,1/6/2020,79,120,18
202686,64334,1011,3,1/6/2020,43,1,13
202687,64334,1011,3,1/6/2020,164,10,112
202688,64334,1011,3,1/6/2020,117,2,34
202689,64335,899,6,1/6/2020,175,3,240
202690,64335,899,6,1/6/2020,205,40,32
202691,64335,899,6,1/6/2020,27,8,13
202692,64336,113,7,1/6/2020,39,3,13
202693,64336,113,7,1/6/2020,54,1,13
202694,64336,113,7,1/6/2020,45,6,13
202695,64336,113,7,1/6/2020,121,10,32
202696,64337,810,16,1/6/2020,188,225,1
202697,64337,810,16,1/6/2020,167,90,99
202698,64387,594,14,1/6/2020,184,100,4
202699,64338,594,14,1/6/2020,24,3,13
202700,64339,144,3,1/6/2020,110,2,25
202701,64339,144,3,1/6/2020,20,3,13
202702,64339,144,3,1/6/2020,103,6,35
202703,64339,144,3,1/6/2020,183,125,3
202704,64339,144,3,1/6/2020,197,24,4
202705,64340,163,8,1/6/2020,172,40,48
202706,64388,163,8,1/6/2020,86,96,18
202707,64389,808,14,1/6/2020,193,96,4
202708,64341,808,14,1/6/2020,69,3,230
202709,64341,808,14,1/6/2020,42,3,13
202710,64341,808,14,1/6/2020,155,80,24
